date,region,reason
2019-04-26,Mumbai,Economy
2020-08-24,Ahmedabad,Economy
2020-01-09,Kolkata,Natural Calamity
2018-01-03,Mumbai,Economy
2020-09-14,Delhi,Natural Calamity
2020-09-26,Lucknow,Election
2020-04-15,Delhi,Election
1997-11-19,Delhi,Health
2022-05-21,Chennai,Health
2022-09-17,Delhi,Health
2021-09-10,Hyderabad,Social Issues
2020-02-26,Hyderabad,Health
2021-01-23,Lucknow,Natural Calamity
1975-02-11,Chennai,Health
2020-11-02,Hyderabad,Natural Calamity
2021-10-16,Kolkata,Natural Calamity
2020-05-28,Chennai,Natural Calamity
2020-03-19,Ahmedabad,Economy
2019-07-19,Delhi,Economy
2022-07-11,Bangalore,Economy
2020-04-18,Mumbai,Economy
2019-06-13,Delhi,Election
2023-01-03,Mumbai,Economy
2022-10-01,Ahmedabad,Economy
2018-07-17,Pune,Election
2020-06-06,Delhi,Economy
1990-04-23,Lucknow,Social Issues
2020-04-26,Delhi,Economy
2021-01-08,Delhi,Social Issues
2020-04-09,Pune,Economy
1939-10-27,Pune,Health
2021-12-01,Hyderabad,Election
2021-06-29,Delhi,Health
2018-06-12,Ahmedabad,Economy
2020-04-24,Bangalore,Social Issues
2020-09-22,Delhi,Natural Calamity
2019-01-15,Mumbai,Social Issues
2020-07-06,Delhi,Economy
2018-03-20,Kolkata,Economy
2020-04-28,Delhi,Social Issues
2017-02-03,Delhi,Health
2017-08-01,Delhi,Election
2019-04-15,Delhi,Health
2021-07-16,Ahmedabad,Economy
2020-03-26,Delhi,Election
2021-01-01,Delhi,Health
1971-11-20,Kolkata,Economy
2019-12-12,Pune,Election
2020-11-10,Hyderabad,Election
2021-01-19,Chennai,Economy
2020-05-18,Ahmedabad,Election
2021-04-27,Pune,Natural Calamity
2022-03-27,Mumbai,Health
2019-07-28,Hyderabad,Health
2021-05-10,Mumbai,Health
2022-02-05,Delhi,Economy
1972-03-01,Delhi,Health
2016-11-04,Mumbai,Natural Calamity
2021-01-29,Hyderabad,Election
2020-08-08,Hyderabad,Economy
2021-01-03,Hyderabad,Social Issues
2021-07-02,Kolkata,Natural Calamity
2021-08-19,Delhi,Economy
2021-08-08,Delhi,Natural Calamity
2021-04-17,Delhi,Economy
2020-03-29,Mumbai,Health
2020-06-26,Ahmedabad,Natural Calamity
2021-08-13,Delhi,Health
1987-01-26,Mumbai,Economy
2020-09-17,Delhi,Natural Calamity
2021-07-20,Mumbai,Economy
2021-09-01,Mumbai,Economy
2021-05-13,Ahmedabad,Economy
2021-05-15,Delhi,Natural Calamity
2022-09-04,Delhi,Economy
2021-05-24,Delhi,Health
2018-10-22,Hyderabad,Health
2016-01-22,Bangalore,Election
2022-01-13,Mumbai,Economy
2019-09-01,Bangalore,Economy
2020-05-08,Hyderabad,Natural Calamity
2020-04-26,Hyderabad,Natural Calamity
2022-05-19,Hyderabad,Health
2021-03-07,Delhi,Health
2021-03-06,Mumbai,Economy
2022-03-05,Delhi,Election
1999-10-19,Jaipur,Economy
2020-02-09,Mumbai,Election
2015-08-10,Bangalore,Health
2021-04-20,Mumbai,Economy
2017-05-03,Bangalore,Social Issues
2020-05-12,Delhi,Election
2021-06-15,Delhi,Natural Calamity
2020-09-07,Delhi,Economy
2022-01-20,Bangalore,Natural Calamity
2021-10-08,Kolkata,Social Issues
2020-02-15,Pune,Economy
2018-10-24,Delhi,Natural Calamity
2019-01-01,Delhi,Natural Calamity
2021-04-28,Delhi,Natural Calamity
2021-11-28,Ahmedabad,Election
2018-09-13,Lucknow,Economy
2021-08-27,Mumbai,Health
2019-12-20,Delhi,Election
2016-03-06,Mumbai,Natural Calamity
2020-02-26,Chennai,Election
2022-09-14,Delhi,Economy
1980-04-11,Delhi,Economy
2020-05-15,Bangalore,Economy
2017-12-08,Mumbai,Health
2020-09-16,Delhi,Election
2022-09-21,Lucknow,Natural Calamity
2015-09-01,Kolkata,Election
2020-08-03,Delhi,Economy
2020-02-08,Delhi,Health
2017-11-06,Delhi,Economy
2019-09-07,Bangalore,Social Issues
2020-12-28,Delhi,Election
2020-02-14,Bangalore,Natural Calamity
2019-02-01,Kolkata,Social Issues
2021-04-17,Ahmedabad,Economy
2018-06-13,Bangalore,Economy
2021-02-06,Delhi,Social Issues
2018-04-19,Delhi,Natural Calamity
2019-04-07,Mumbai,Economy
2020-06-27,Delhi,Social Issues
2017-08-17,Mumbai,Election
2017-03-26,Delhi,Social Issues
2018-04-16,Mumbai,Election
1971-12-01,Mumbai,Social Issues
2022-01-01,Mumbai,Economy
2021-10-05,Mumbai,Economy
1988-08-18,Mumbai,Economy
2020-07-09,Delhi,Health
2022-09-23,Bangalore,Health
2021-01-04,Hyderabad,Economy
2021-07-04,Delhi,Election
2017-12-02,Delhi,Social Issues
2022-01-23,Pune,Health
2020-03-29,Delhi,Economy
2020-03-26,Delhi,Health
2021-10-26,Mumbai,Social Issues
2022-03-23,Bangalore,Natural Calamity
2021-02-19,Mumbai,Health
2020-03-19,Delhi,Economy
2021-12-11,Chennai,Economy
2022-02-17,Mumbai,Economy
2015-02-04,Lucknow,Health
2019-04-01,Delhi,Economy
1927-12-01,Delhi,Economy
2020-08-05,Ahmedabad,Economy
2018-08-01,Ahmedabad,Economy
2021-01-27,Mumbai,Election
1997-08-10,Mumbai,Health
2019-02-14,Mumbai,Natural Calamity
2021-01-01,Lucknow,Economy
1997-08-26,Bangalore,Social Issues
2020-04-09,Bangalore,Social Issues
2020-01-05,Delhi,Health
2021-04-17,Mumbai,Economy
2020-04-28,Bangalore,Social Issues
2021-02-11,Bangalore,Natural Calamity
2022-02-09,Bangalore,Economy
2016-02-17,Ahmedabad,Economy
2020-12-26,Mumbai,Natural Calamity
2019-01-13,Mumbai,Health
2022-03-05,Bangalore,Election
2021-03-23,Mumbai,Natural Calamity
2020-07-01,Mumbai,Health
2021-03-26,Pune,Economy
2021-02-24,Delhi,Natural Calamity
2020-08-29,Delhi,Health
2020-08-23,Delhi,Economy
2022-02-08,Delhi,Natural Calamity
2021-02-20,Delhi,Economy
2020-04-19,Delhi,Health
1997-06-27,Lucknow,Economy
2022-10-12,Delhi,Economy
2021-04-16,Delhi,Election
2022-05-01,Delhi,Economy
2020-04-22,Mumbai,Election
2021-06-26,Mumbai,Health
2018-10-05,Bangalore,Election
2020-10-01,Delhi,Election
1995-05-01,Bangalore,Natural Calamity
1968-02-12,Bangalore,Health
2020-01-01,Delhi,Economy
2020-05-04,Mumbai,Economy
2021-03-05,Delhi,Economy
2021-01-19,Delhi,Natural Calamity
2020-08-06,Delhi,Natural Calamity
2018-01-26,Delhi,Economy
2020-07-15,Hyderabad,Social Issues
2022-04-03,Delhi,Economy
2022-06-09,Bangalore,Economy
2020-07-13,Delhi,Economy
2021-03-04,Mumbai,Election
2021-07-13,Hyderabad,Economy
2017-04-20,Kolkata,Social Issues
2020-01-01,Delhi,Social Issues
2022-05-10,Hyderabad,Social Issues
2014-08-10,Pune,Economy
2019-04-29,Mumbai,Economy
2020-06-02,Delhi,Social Issues
2020-01-20,Bangalore,Economy
2014-01-03,Delhi,Economy
2022-04-04,Mumbai,Natural Calamity
2021-04-13,Hyderabad,Election
2021-01-01,Ahmedabad,Economy
2022-08-22,Mumbai,Health
2022-04-27,Pune,Economy
2021-08-17,Hyderabad,Natural Calamity
2017-02-07,Mumbai,Social Issues
2022-03-25,Lucknow,Natural Calamity
2021-01-02,Delhi,Health
2021-09-24,Mumbai,Health
1992-01-01,Kolkata,Economy
2022-09-10,Mumbai,Election
2020-04-10,Bangalore,Social Issues
2019-01-28,Mumbai,Economy
2021-08-18,Hyderabad,Social Issues
2019-09-29,Bangalore,Natural Calamity
2021-11-23,Delhi,Natural Calamity
2020-05-15,Chennai,Natural Calamity
2017-04-18,Chennai,Election
2021-07-13,Lucknow,Election
2018-09-21,Hyderabad,Economy
2021-08-25,Mumbai,Economy
2019-02-27,Pune,Social Issues
2022-01-03,Mumbai,Health
1979-05-16,Ahmedabad,Health
2021-05-01,Delhi,Economy
2020-02-12,Delhi,Economy
2018-05-12,Delhi,Natural Calamity
2021-04-08,Mumbai,Health
2020-12-26,Mumbai,Health
2022-05-11,Mumbai,Election
2021-03-28,Delhi,Economy
2018-11-20,Mumbai,Economy
2020-05-27,Bangalore,Election
2021-08-13,Delhi,Economy
2023-02-14,Delhi,Economy
2022-03-04,Mumbai,Health
2021-07-28,Delhi,Economy
2021-06-19,Hyderabad,Health
2020-07-29,Mumbai,Economy
2020-02-28,Mumbai,Natural Calamity
2023-01-26,Mumbai,Economy
2020-05-25,Mumbai,Health
2019-06-01,Bangalore,Economy
1997-10-09,Mumbai,Health
2022-07-12,Delhi,Election
2022-03-21,Pune,Election
2022-06-24,Delhi,Economy
2020-04-01,Delhi,Health
2022-05-20,Chennai,Economy
2022-04-03,Delhi,Health
2022-06-14,Hyderabad,Natural Calamity
2022-12-13,Mumbai,Economy
2020-08-13,Bangalore,Health
2021-11-09,Chennai,Social Issues
2020-04-29,Delhi,Natural Calamity
2020-07-23,Mumbai,Economy
2021-01-06,Pune,Natural Calamity
2023-01-23,Chennai,Health
2020-09-18,Bangalore,Economy
2019-12-16,Delhi,Economy
2021-05-13,Bangalore,Economy
2020-03-18,Bangalore,Economy
2020-11-06,Mumbai,Economy
2022-02-17,Delhi,Economy
2021-01-16,Delhi,Economy
2017-04-03,Kolkata,Health
2022-01-25,Kolkata,Health
2021-08-01,Lucknow,Economy
2017-07-12,Pune,Economy
2021-07-11,Delhi,Economy
2018-08-25,Bangalore,Economy
2020-05-01,Mumbai,Natural Calamity
2020-04-05,Mumbai,Economy
2021-04-01,Delhi,Natural Calamity
2022-02-17,Mumbai,Election
2018-08-30,Lucknow,Natural Calamity
2018-01-20,Hyderabad,Health
1971-12-11,Mumbai,Economy
2021-02-10,Delhi,Election
2017-08-31,Bangalore,Election
2020-05-24,Hyderabad,Election
2020-09-26,Delhi,Social Issues
2022-04-29,Delhi,Natural Calamity
2020-02-12,Delhi,Health
2022-07-29,Pune,Natural Calamity
2018-09-17,Pune,Economy
2019-09-22,Ahmedabad,Economy
1984-09-24,Delhi,Election
2012-03-15,Mumbai,Health
2020-03-30,Delhi,Economy
2021-08-29,Ahmedabad,Economy
2021-02-03,Delhi,Election
2022-04-08,Kolkata,Economy
2021-02-21,Mumbai,Election
2022-11-11,Mumbai,Economy
2018-04-03,Jaipur,Health
2022-05-21,Mumbai,Economy
1997-11-11,Chennai,Natural Calamity
2020-07-17,Mumbai,Economy
2020-05-27,Delhi,Natural Calamity
2019-12-25,Mumbai,Economy
2020-12-29,Pune,Economy
2021-04-29,Hyderabad,Economy
2017-02-16,Hyderabad,Election
2021-04-21,Mumbai,Social Issues
2019-12-10,Delhi,Economy
2021-06-06,Delhi,Health
2020-02-10,Delhi,Health
2020-08-21,Delhi,Natural Calamity
2021-10-09,Delhi,Election
2020-02-27,Chennai,Economy
2021-06-17,Hyderabad,Economy
2022-04-19,Jaipur,Economy
2021-11-02,Delhi,Health
2021-09-02,Mumbai,Natural Calamity
2014-04-01,Bangalore,Social Issues
2017-02-20,Delhi,Natural Calamity
2021-05-01,Mumbai,Economy
2020-02-03,Delhi,Economy
2018-07-10,Delhi,Social Issues
2022-05-24,Kolkata,Election
1984-04-30,Bangalore,Natural Calamity
2021-02-28,Mumbai,Health
2020-06-30,Delhi,Natural Calamity
2021-06-27,Hyderabad,Economy
2020-08-23,Jaipur,Economy
2017-07-01,Hyderabad,Health
2021-12-21,Delhi,Economy
1976-01-03,Delhi,Election
2021-05-28,Bangalore,Economy
2020-02-20,Ahmedabad,Natural Calamity
2021-04-17,Mumbai,Social Issues
2017-01-29,Bangalore,Economy
2019-08-19,Ahmedabad,Health
2014-06-15,Mumbai,Natural Calamity
2018-06-16,Jaipur,Social Issues
2022-09-23,Hyderabad,Health
2022-09-06,Delhi,Natural Calamity
2020-11-22,Mumbai,Natural Calamity
2021-01-21,Delhi,Economy
1992-01-01,Delhi,Economy
1999-12-29,Delhi,Health
2019-10-17,Mumbai,Social Issues
2020-05-24,Ahmedabad,Health
2020-05-28,Mumbai,Health
2021-08-15,Delhi,Social Issues
2020-03-15,Delhi,Natural Calamity
2021-07-23,Delhi,Economy
2021-09-19,Pune,Social Issues
2022-06-13,Mumbai,Economy
2022-07-19,Delhi,Social Issues
1904-12-27,Hyderabad,Natural Calamity
2014-01-15,Bangalore,Natural Calamity
2021-05-28,Delhi,Election
2021-08-12,Mumbai,Economy
2022-02-18,Mumbai,Health
2020-09-20,Mumbai,Natural Calamity
2021-03-05,Delhi,Economy
2017-01-16,Pune,Health
2021-09-23,Pune,Economy
2020-05-22,Mumbai,Economy
2019-12-01,Hyderabad,Election
2020-06-15,Delhi,Economy
2020-12-08,Mumbai,Natural Calamity
2022-06-27,Mumbai,Economy
2019-01-06,Bangalore,Economy
1992-03-31,Pune,Economy
2018-07-05,Delhi,Social Issues
2022-01-01,Mumbai,Economy
2020-06-03,Ahmedabad,Economy
2021-03-01,Jaipur,Health
2021-05-22,Ahmedabad,Health
2021-02-06,Kolkata,Election
2016-04-12,Hyderabad,Economy
2021-04-24,Delhi,Economy
1944-12-09,Delhi,Election
2014-01-28,Delhi,Election
2020-05-16,Hyderabad,Election
2016-06-11,Mumbai,Economy
2018-01-01,Mumbai,Economy
2020-04-09,Hyderabad,Health
2020-05-26,Bangalore,Election
2011-04-11,Delhi,Economy
2020-06-23,Delhi,Social Issues
2020-01-21,Mumbai,Natural Calamity
1992-06-13,Bangalore,Social Issues
2021-03-23,Delhi,Social Issues
2023-03-16,Pune,Election
2021-05-11,Pune,Economy
2022-06-23,Mumbai,Natural Calamity
2018-07-11,Pune,Economy
2021-03-25,Ahmedabad,Health
2015-10-11,Ahmedabad,Health
2021-05-28,Chennai,Election
1992-03-10,Mumbai,Election
2020-06-06,Kolkata,Social Issues
2020-12-30,Delhi,Health
2021-05-02,Delhi,Economy
2018-03-27,Ahmedabad,Economy
1921-11-19,Delhi,Economy
2019-01-11,Delhi,Health
2022-06-06,Mumbai,Social Issues
2020-05-11,Delhi,Health
2019-09-12,Delhi,Economy
2015-05-01,Delhi,Social Issues
2019-06-13,Mumbai,Health
2020-07-16,Mumbai,Social Issues
2019-06-17,Delhi,Economy
2020-06-19,Bangalore,Social Issues
2021-03-21,Delhi,Economy
2020-07-14,Delhi,Health
2020-12-10,Delhi,Economy
2021-10-27,Hyderabad,Health
2019-11-09,Delhi,Economy
2020-07-28,Ahmedabad,Health
2015-03-24,Mumbai,Social Issues
2016-05-24,Pune,Economy
2021-06-30,Delhi,Economy
2021-07-25,Kolkata,Health
2022-06-18,Delhi,Health
2020-02-21,Delhi,Natural Calamity
2022-04-13,Pune,Health
2014-04-26,Bangalore,Social Issues
1995-12-11,Delhi,Economy
2020-03-04,Delhi,Health
2022-10-01,Bangalore,Economy
2018-05-23,Pune,Natural Calamity
2012-03-01,Delhi,Natural Calamity
2020-10-01,Mumbai,Economy
2021-01-15,Bangalore,Natural Calamity
2022-09-11,Hyderabad,Health
2021-10-12,Kolkata,Health
2022-07-10,Hyderabad,Election
2013-04-05,Mumbai,Social Issues
2021-09-16,Delhi,Natural Calamity
2021-02-18,Delhi,Natural Calamity
2020-08-12,Bangalore,Economy
2020-08-13,Chennai,Economy
2022-02-16,Delhi,Health
2021-07-28,Delhi,Economy
2021-09-26,Chennai,Election
2021-06-14,Delhi,Economy
2021-07-09,Mumbai,Economy
2021-07-15,Pune,Economy
2020-01-06,Jaipur,Social Issues
2020-06-17,Mumbai,Economy
2021-01-02,Lucknow,Natural Calamity
2020-07-14,Hyderabad,Election
2022-02-17,Mumbai,Economy
2022-05-19,Delhi,Economy
2020-06-05,Chennai,Economy
2021-12-01,Delhi,Social Issues
2017-06-15,Delhi,Health
2020-04-21,Chennai,Economy
2021-11-08,Kolkata,Natural Calamity
2021-08-26,Delhi,Economy
2014-08-17,Bangalore,Election
2019-12-29,Mumbai,Health
2020-07-17,Delhi,Social Issues
2021-06-25,Mumbai,Economy
2021-04-20,Delhi,Economy
2020-07-29,Mumbai,Economy
2021-01-10,Hyderabad,Health
1999-12-27,Bangalore,Economy
2020-08-26,Mumbai,Health
2021-05-06,Mumbai,Economy
2019-07-03,Hyderabad,Health
1973-01-01,Chennai,Social Issues
2021-03-12,Hyderabad,Health
2019-01-23,Mumbai,Economy
2022-05-15,Kolkata,Economy
2020-07-13,Kolkata,Economy
2022-02-14,Delhi,Social Issues
2020-12-03,Delhi,Social Issues
2021-02-24,Chennai,Economy
2020-12-13,Lucknow,Economy
2018-07-11,Lucknow,Social Issues
2021-06-22,Bangalore,Social Issues
2021-06-05,Mumbai,Economy
2020-12-22,Bangalore,Economy
2020-09-04,Delhi,Economy
2021-05-29,Delhi,Natural Calamity
2020-10-22,Delhi,Election
2021-04-11,Lucknow,Economy
2019-05-25,Bangalore,Economy
1971-01-14,Mumbai,Social Issues
2020-06-26,Hyderabad,Economy
2020-05-15,Delhi,Health
2021-05-01,Pune,Social Issues
2018-01-07,Mumbai,Health
2021-05-14,Delhi,Social Issues
2020-03-10,Delhi,Health
2013-02-07,Delhi,Economy
2021-05-21,Delhi,Election
2021-01-17,Pune,Social Issues
1954-09-12,Pune,Health
2022-04-27,Delhi,Economy
2020-06-24,Mumbai,Natural Calamity
2021-06-29,Bangalore,Social Issues
2022-04-26,Delhi,Economy
2020-08-15,Delhi,Natural Calamity
2021-01-01,Kolkata,Economy
1935-04-19,Hyderabad,Health
2021-02-11,Lucknow,Economy
2021-11-22,Delhi,Health
2020-03-11,Chennai,Health
2020-03-19,Delhi,Health
1999-09-10,Ahmedabad,Natural Calamity
2021-06-09,Hyderabad,Economy
2019-01-14,Delhi,Health
2022-04-23,Bangalore,Economy
2019-08-16,Bangalore,Social Issues
2020-07-27,Delhi,Health
2019-09-13,Delhi,Economy
2022-07-15,Bangalore,Election
2021-09-12,Lucknow,Economy
2021-05-12,Chennai,Natural Calamity
2018-08-12,Ahmedabad,Economy
2021-12-07,Bangalore,Social Issues
2020-05-19,Mumbai,Economy
2016-09-26,Hyderabad,Economy
2017-09-29,Bangalore,Economy
2021-11-26,Mumbai,Election
2021-05-10,Bangalore,Natural Calamity
2022-04-13,Mumbai,Economy
2022-01-28,Delhi,Election
2021-03-04,Delhi,Economy
2020-04-23,Delhi,Health
2019-06-15,Pune,Natural Calamity
2019-04-18,Hyderabad,Economy
2021-06-24,Delhi,Natural Calamity
2021-03-07,Chennai,Economy
1960-01-14,Mumbai,Economy
2020-11-24,Delhi,Economy
2019-02-04,Hyderabad,Social Issues
2021-05-12,Bangalore,Economy
2020-03-25,Hyderabad,Natural Calamity
2021-02-04,Kolkata,Natural Calamity
2019-03-02,Delhi,Economy
2017-11-23,Delhi,Economy
2021-06-06,Hyderabad,Natural Calamity
2020-08-08,Delhi,Economy
2020-06-14,Hyderabad,Health
2021-04-04,Delhi,Economy
2020-04-02,Hyderabad,Health
2021-04-07,Mumbai,Natural Calamity
2019-01-05,Bangalore,Natural Calamity
2020-05-09,Hyderabad,Natural Calamity
1978-05-18,Mumbai,Social Issues
2021-10-16,Mumbai,Economy
2017-04-18,Bangalore,Natural Calamity
2020-01-02,Bangalore,Natural Calamity
2022-09-22,Hyderabad,Social Issues
2017-08-24,Delhi,Natural Calamity
2021-07-10,Bangalore,Economy
2021-03-23,Pune,Economy
2018-07-26,Bangalore,Natural Calamity
2020-06-04,Hyderabad,Economy
2020-05-13,Delhi,Economy
2022-08-07,Hyderabad,Social Issues
2021-09-26,Delhi,Social Issues
2020-11-09,Ahmedabad,Economy
2021-01-26,Hyderabad,Economy
2021-04-12,Delhi,Social Issues
1989-07-18,Delhi,Health
2023-05-07,Delhi,Social Issues
2019-07-10,Delhi,Economy
2020-08-06,Bangalore,Natural Calamity
2021-07-22,Kolkata,Economy
2021-09-14,Delhi,Election
2020-09-07,Delhi,Election
2022-05-28,Delhi,Election
2021-02-25,Delhi,Economy
2021-11-23,Kolkata,Economy
2020-04-29,Delhi,Social Issues
2021-06-18,Delhi,Health
2021-08-13,Pune,Natural Calamity
1980-01-02,Bangalore,Election
2021-09-21,Mumbai,Economy
2021-01-11,Mumbai,Social Issues
2021-04-08,Mumbai,Economy
2020-07-21,Mumbai,Social Issues
2021-05-21,Delhi,Natural Calamity
2022-04-29,Pune,Natural Calamity
2022-05-24,Delhi,Election
2021-09-12,Hyderabad,Economy
2022-05-13,Delhi,Economy
2020-05-02,Mumbai,Health
2021-09-07,Delhi,Health
2017-06-22,Bangalore,Economy
2021-09-20,Hyderabad,Economy
2015-09-09,Hyderabad,Natural Calamity
2020-05-28,Delhi,Social Issues
2020-04-25,Hyderabad,Economy
2020-11-12,Delhi,Natural Calamity
2022-01-27,Delhi,Election
2022-07-26,Mumbai,Election
2019-05-27,Mumbai,Economy
2021-01-20,Delhi,Health
2018-03-15,Bangalore,Economy
1947-06-29,Hyderabad,Economy
2022-01-22,Bangalore,Economy
2022-05-04,Bangalore,Election
2022-06-16,Chennai,Health
2019-10-30,Kolkata,Health
2018-04-24,Delhi,Health
2021-04-18,Mumbai,Economy
2019-12-14,Delhi,Election
2020-11-08,Delhi,Election
2020-12-21,Ahmedabad,Health
2020-01-31,Pune,Health
2021-10-13,Chennai,Economy
2020-08-15,Hyderabad,Economy
2021-04-01,Bangalore,Social Issues
2020-08-15,Bangalore,Economy
2020-09-21,Hyderabad,Economy
2020-09-13,Bangalore,Social Issues
2021-03-08,Bangalore,Economy
2020-01-02,Hyderabad,Economy
2021-01-27,Mumbai,Health
1933-08-09,Mumbai,Economy
2020-09-12,Bangalore,Economy
2020-11-20,Delhi,Economy
1916-12-13,Hyderabad,Economy
2020-04-24,Ahmedabad,Economy
2020-01-23,Delhi,Economy
2017-07-10,Delhi,Social Issues
2016-09-22,Pune,Social Issues
2019-12-29,Mumbai,Social Issues
2022-09-22,Mumbai,Health
2022-04-28,Hyderabad,Economy
2021-03-19,Delhi,Social Issues
2021-01-14,Hyderabad,Election
2020-06-20,Delhi,Economy
2022-05-11,Delhi,Economy
2020-05-27,Bangalore,Economy
2022-06-12,Mumbai,Economy
2020-11-03,Delhi,Economy
2021-06-04,Bangalore,Natural Calamity
2022-07-23,Mumbai,Health
2020-05-19,Mumbai,Election
2020-05-08,Delhi,Economy
2014-02-22,Chennai,Natural Calamity
2020-06-09,Mumbai,Economy
2021-09-18,Bangalore,Health
2019-08-29,Delhi,Health
2018-09-29,Bangalore,Social Issues
2021-06-29,Pune,Health
2019-12-14,Chennai,Natural Calamity
2016-11-11,Pune,Election
2020-01-01,Delhi,Health
2018-09-15,Ahmedabad,Election
2020-08-25,Kolkata,Economy
2020-08-12,Pune,Health
2020-01-01,Bangalore,Social Issues
2017-02-05,Delhi,Health
2020-04-27,Delhi,Election
2021-05-14,Delhi,Election
2021-05-06,Bangalore,Social Issues
2021-11-22,Delhi,Election
2018-09-12,Delhi,Economy
2019-12-30,Delhi,Economy
2013-03-13,Chennai,Natural Calamity
2022-07-23,Delhi,Election
2019-04-29,Delhi,Economy
2019-01-27,Pune,Natural Calamity
2019-12-17,Mumbai,Health
1979-12-18,Delhi,Natural Calamity
2021-11-15,Mumbai,Natural Calamity
2019-04-17,Mumbai,Natural Calamity
2021-04-20,Mumbai,Economy
2022-01-21,Delhi,Natural Calamity
2019-06-17,Mumbai,Natural Calamity
2020-08-03,Ahmedabad,Health
2020-08-27,Jaipur,Election
1993-01-27,Delhi,Economy
2019-10-11,Mumbai,Economy
2020-02-28,Mumbai,Natural Calamity
2020-11-19,Mumbai,Election
2018-04-04,Bangalore,Economy
2012-10-14,Kolkata,Economy
1907-04-29,Mumbai,Health
2020-10-23,Mumbai,Health
2017-10-13,Hyderabad,Economy
2020-04-15,Delhi,Natural Calamity
2021-10-20,Ahmedabad,Natural Calamity
2021-12-09,Mumbai,Economy
2020-01-17,Mumbai,Health
2021-06-08,Mumbai,Election
2021-03-11,Delhi,Social Issues
2022-09-02,Delhi,Economy
1928-10-11,Hyderabad,Natural Calamity
2021-03-01,Mumbai,Health
2020-11-09,Mumbai,Natural Calamity
2022-02-04,Delhi,Health
1921-02-26,Hyderabad,Economy
2020-02-01,Delhi,Economy
2020-07-17,Bangalore,Economy
2019-03-27,Delhi,Economy
1999-02-12,Mumbai,Health
2018-02-23,Bangalore,Health
2021-04-12,Kolkata,Economy
1911-05-08,Kolkata,Economy
2020-03-12,Delhi,Natural Calamity
2014-08-06,Delhi,Social Issues
2020-06-05,Kolkata,Election
1996-01-07,Delhi,Social Issues
2021-03-11,Delhi,Social Issues
2020-02-19,Bangalore,Economy
2022-09-23,Bangalore,Natural Calamity
2022-08-21,Delhi,Economy
2021-07-13,Mumbai,Economy
2021-01-19,Lucknow,Health
2020-06-07,Delhi,Election
2020-05-04,Ahmedabad,Health
2021-02-22,Delhi,Economy
2017-10-01,Bangalore,Natural Calamity
2020-09-16,Bangalore,Social Issues
2017-05-11,Delhi,Natural Calamity
2019-01-08,Chennai,Economy
2020-07-02,Pune,Social Issues
2021-07-22,Delhi,Election
2020-03-01,Mumbai,Economy
2022-02-01,Hyderabad,Economy
2021-05-14,Bangalore,Election
2020-11-27,Delhi,Natural Calamity
2021-12-20,Delhi,Health
2022-06-20,Chennai,Natural Calamity
2017-01-01,Mumbai,Economy
2020-04-12,Delhi,Election
2018-03-06,Bangalore,Economy
2019-10-14,Hyderabad,Economy
2020-09-05,Delhi,Economy
2019-07-25,Kolkata,Election
1992-04-10,Mumbai,Natural Calamity
1906-01-04,Delhi,Health
2021-10-13,Pune,Natural Calamity
2022-04-23,Delhi,Natural Calamity
2018-07-16,Delhi,Election
2022-03-03,Delhi,Economy
2021-01-06,Hyderabad,Economy
2021-06-23,Kolkata,Natural Calamity
2019-07-01,Delhi,Natural Calamity
2020-12-21,Jaipur,Social Issues
2021-09-16,Delhi,Economy
2022-09-29,Ahmedabad,Health
2019-07-16,Delhi,Election
2021-01-01,Delhi,Social Issues
2022-04-20,Pune,Social Issues
1984-05-18,Delhi,Economy
2022-02-09,Kolkata,Election
2020-08-10,Delhi,Economy
2021-05-17,Delhi,Economy
2020-08-02,Delhi,Natural Calamity
2018-05-05,Hyderabad,Natural Calamity
